block_length,ci_low,ci_high,circular_shift_p,asset,model,seed,fold_id
20,0.75,0.75,1.0,QQQ,CatBoost,23,monthly_expanding_02
25,,,,QQQ,CatBoost,23,monthly_expanding_02
40,,,,QQQ,CatBoost,23,monthly_expanding_02
20,0.5357142857142857,0.5595238095238095,1.0,QQQ,random,42,monthly_expanding_02
25,,,,QQQ,random,42,monthly_expanding_02
40,,,,QQQ,random,42,monthly_expanding_02
20,0.75,0.75,1.0,QQQ,historical_mean,42,monthly_expanding_02
25,,,,QQQ,historical_mean,42,monthly_expanding_02
40,,,,QQQ,historical_mean,42,monthly_expanding_02
20,0.6071428571428572,0.6309523809523809,1.0,QQQ,random_walk,42,monthly_expanding_02
25,,,,QQQ,random_walk,42,monthly_expanding_02
40,,,,QQQ,random_walk,42,monthly_expanding_02
20,0.75,0.75,1.0,QQQ,buy_hold,42,monthly_expanding_02
25,,,,QQQ,buy_hold,42,monthly_expanding_02
40,,,,QQQ,buy_hold,42,monthly_expanding_02
20,0.6547619047619048,0.6785714285714286,1.0,QQQ,momentum,42,monthly_expanding_02
25,,,,QQQ,momentum,42,monthly_expanding_02
40,,,,QQQ,momentum,42,monthly_expanding_02
20,0.25,0.25,1.0,QQQ,moving_average,42,monthly_expanding_02
25,,,,QQQ,moving_average,42,monthly_expanding_02
40,,,,QQQ,moving_average,42,monthly_expanding_02
20,0.5119047619047619,0.5357142857142857,1.0,QQQ,logistic_regression,42,monthly_expanding_02
25,,,,QQQ,logistic_regression,42,monthly_expanding_02
40,,,,QQQ,logistic_regression,42,monthly_expanding_02
20,0.75,0.75,1.0,QQQ,LightGBM,42,monthly_expanding_02
25,,,,QQQ,LightGBM,42,monthly_expanding_02
40,,,,QQQ,LightGBM,42,monthly_expanding_02
20,0.75,0.75,1.0,QQQ,XGBoost,42,monthly_expanding_02
25,,,,QQQ,XGBoost,42,monthly_expanding_02
40,,,,QQQ,XGBoost,42,monthly_expanding_02
20,0.41666666666666663,0.44047619047619047,1.0,QQQ,CatBoost,42,monthly_expanding_02
25,,,,QQQ,CatBoost,42,monthly_expanding_02
40,,,,QQQ,CatBoost,42,monthly_expanding_02
20,0.7596153846153846,0.7638888888888888,0.000999000999000999,VTI,random,11,monthly_expanding_01
25,,,,VTI,random,11,monthly_expanding_01
40,,,,VTI,random,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,historical_mean,11,monthly_expanding_01
25,,,,VTI,historical_mean,11,monthly_expanding_01
40,,,,VTI,historical_mean,11,monthly_expanding_01
20,0.375,0.3798076923076923,1.0,VTI,random_walk,11,monthly_expanding_01
25,,,,VTI,random_walk,11,monthly_expanding_01
40,,,,VTI,random_walk,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,buy_hold,11,monthly_expanding_01
25,,,,VTI,buy_hold,11,monthly_expanding_01
40,,,,VTI,buy_hold,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,momentum,11,monthly_expanding_01
25,,,,VTI,momentum,11,monthly_expanding_01
40,,,,VTI,momentum,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,moving_average,11,monthly_expanding_01
25,,,,VTI,moving_average,11,monthly_expanding_01
40,,,,VTI,moving_average,11,monthly_expanding_01
20,0.16666666666666666,0.19230769230769232,1.0,VTI,logistic_regression,11,monthly_expanding_01
25,,,,VTI,logistic_regression,11,monthly_expanding_01
40,,,,VTI,logistic_regression,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,LightGBM,11,monthly_expanding_01
25,,,,VTI,LightGBM,11,monthly_expanding_01
40,,,,VTI,LightGBM,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,XGBoost,11,monthly_expanding_01
25,,,,VTI,XGBoost,11,monthly_expanding_01
40,,,,VTI,XGBoost,11,monthly_expanding_01
20,0.5,0.5,1.0,VTI,CatBoost,11,monthly_expanding_01
25,,,,VTI,CatBoost,11,monthly_expanding_01
40,,,,VTI,CatBoost,11,monthly_expanding_01
20,0.5277777777777778,0.6057692307692308,1.0,VTI,random,17,monthly_expanding_01
25,,,,VTI,random,17,monthly_expanding_01
40,,,,VTI,random,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,historical_mean,17,monthly_expanding_01
25,,,,VTI,historical_mean,17,monthly_expanding_01
40,,,,VTI,historical_mean,17,monthly_expanding_01
20,0.375,0.3798076923076923,1.0,VTI,random_walk,17,monthly_expanding_01
25,,,,VTI,random_walk,17,monthly_expanding_01
40,,,,VTI,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,buy_hold,17,monthly_expanding_01
25,,,,VTI,buy_hold,17,monthly_expanding_01
40,,,,VTI,buy_hold,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,momentum,17,monthly_expanding_01
25,,,,VTI,momentum,17,monthly_expanding_01
40,,,,VTI,momentum,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,moving_average,17,monthly_expanding_01
25,,,,VTI,moving_average,17,monthly_expanding_01
40,,,,VTI,moving_average,17,monthly_expanding_01
20,0.16666666666666666,0.19230769230769232,1.0,VTI,logistic_regression,17,monthly_expanding_01
25,,,,VTI,logistic_regression,17,monthly_expanding_01
40,,,,VTI,logistic_regression,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,LightGBM,17,monthly_expanding_01
25,,,,VTI,LightGBM,17,monthly_expanding_01
40,,,,VTI,LightGBM,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,XGBoost,17,monthly_expanding_01
25,,,,VTI,XGBoost,17,monthly_expanding_01
40,,,,VTI,XGBoost,17,monthly_expanding_01
20,0.5,0.5,1.0,VTI,CatBoost,17,monthly_expanding_01
25,,,,VTI,CatBoost,17,monthly_expanding_01
40,,,,VTI,CatBoost,17,monthly_expanding_01
20,0.4305555555555556,0.4423076923076923,1.0,VTI,random,23,monthly_expanding_01
25,,,,VTI,random,23,monthly_expanding_01
40,,,,VTI,random,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,historical_mean,23,monthly_expanding_01
25,,,,VTI,historical_mean,23,monthly_expanding_01
40,,,,VTI,historical_mean,23,monthly_expanding_01
20,0.375,0.3798076923076923,1.0,VTI,random_walk,23,monthly_expanding_01
25,,,,VTI,random_walk,23,monthly_expanding_01
40,,,,VTI,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,buy_hold,23,monthly_expanding_01
25,,,,VTI,buy_hold,23,monthly_expanding_01
40,,,,VTI,buy_hold,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,momentum,23,monthly_expanding_01
25,,,,VTI,momentum,23,monthly_expanding_01
40,,,,VTI,momentum,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,moving_average,23,monthly_expanding_01
25,,,,VTI,moving_average,23,monthly_expanding_01
40,,,,VTI,moving_average,23,monthly_expanding_01
20,0.16666666666666666,0.19230769230769232,1.0,VTI,logistic_regression,23,monthly_expanding_01
25,,,,VTI,logistic_regression,23,monthly_expanding_01
40,,,,VTI,logistic_regression,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,LightGBM,23,monthly_expanding_01
25,,,,VTI,LightGBM,23,monthly_expanding_01
40,,,,VTI,LightGBM,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,XGBoost,23,monthly_expanding_01
25,,,,VTI,XGBoost,23,monthly_expanding_01
40,,,,VTI,XGBoost,23,monthly_expanding_01
20,0.5,0.5,1.0,VTI,CatBoost,23,monthly_expanding_01
25,,,,VTI,CatBoost,23,monthly_expanding_01
40,,,,VTI,CatBoost,23,monthly_expanding_01
20,0.3611111111111111,0.4567307692307692,1.0,VTI,random,42,monthly_expanding_01
25,,,,VTI,random,42,monthly_expanding_01
40,,,,VTI,random,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,historical_mean,42,monthly_expanding_01
25,,,,VTI,historical_mean,42,monthly_expanding_01
40,,,,VTI,historical_mean,42,monthly_expanding_01
20,0.375,0.3798076923076923,1.0,VTI,random_walk,42,monthly_expanding_01
25,,,,VTI,random_walk,42,monthly_expanding_01
40,,,,VTI,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,buy_hold,42,monthly_expanding_01
25,,,,VTI,buy_hold,42,monthly_expanding_01
40,,,,VTI,buy_hold,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,momentum,42,monthly_expanding_01
25,,,,VTI,momentum,42,monthly_expanding_01
40,,,,VTI,momentum,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,moving_average,42,monthly_expanding_01
25,,,,VTI,moving_average,42,monthly_expanding_01
40,,,,VTI,moving_average,42,monthly_expanding_01
20,0.16666666666666666,0.19230769230769232,1.0,VTI,logistic_regression,42,monthly_expanding_01
25,,,,VTI,logistic_regression,42,monthly_expanding_01
40,,,,VTI,logistic_regression,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,LightGBM,42,monthly_expanding_01
25,,,,VTI,LightGBM,42,monthly_expanding_01
40,,,,VTI,LightGBM,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,XGBoost,42,monthly_expanding_01
25,,,,VTI,XGBoost,42,monthly_expanding_01
40,,,,VTI,XGBoost,42,monthly_expanding_01
20,0.5,0.5,1.0,VTI,CatBoost,42,monthly_expanding_01
25,,,,VTI,CatBoost,42,monthly_expanding_01
40,,,,VTI,CatBoost,42,monthly_expanding_01
20,0.5119047619047619,0.5357142857142857,1.0,VTI,random,11,monthly_expanding_02
25,,,,VTI,random,11,monthly_expanding_02
40,,,,VTI,random,11,monthly_expanding_02
20,0.75,0.75,1.0,VTI,historical_mean,11,monthly_expanding_02
25,,,,VTI,historical_mean,11,monthly_expanding_02
40,,,,VTI,historical_mean,11,monthly_expanding_02
20,0.6547619047619048,0.6785714285714286,1.0,VTI,random_walk,11,monthly_expanding_02
25,,,,VTI,random_walk,11,monthly_expanding_02
40,,,,VTI,random_walk,11,monthly_expanding_02
20,0.75,0.75,1.0,VTI,buy_hold,11,monthly_expanding_02
25,,,,VTI,buy_hold,11,monthly_expanding_02
40,,,,VTI,buy_hold,11,monthly_expanding_02
20,0.5595238095238095,0.5833333333333333,1.0,VTI,momentum,11,monthly_expanding_02
25,,,,VTI,momentum,11,monthly_expanding_02
40,,,,VTI,momentum,11,monthly_expanding_02
20,0.25,0.25,1.0,VTI,moving_average,11,monthly_expanding_02
25,,,,VTI,moving_average,11,monthly_expanding_02
40,,,,VTI,moving_average,11,monthly_expanding_02
20,0.6309523809523809,0.6785714285714286,1.0,VTI,logistic_regression,11,monthly_expanding_02
25,,,,VTI,logistic_regression,11,monthly_expanding_02
40,,,,VTI,logistic_regression,11,monthly_expanding_02
20,0.75,0.75,1.0,VTI,LightGBM,11,monthly_expanding_02
25,,,,VTI,LightGBM,11,monthly_expanding_02
40,,,,VTI,LightGBM,11,monthly_expanding_02
20,0.75,0.75,1.0,VTI,XGBoost,11,monthly_expanding_02
25,,,,VTI,XGBoost,11,monthly_expanding_02
40,,,,VTI,XGBoost,11,monthly_expanding_02
20,0.75,0.75,1.0,VTI,CatBoost,11,monthly_expanding_02
25,,,,VTI,CatBoost,11,monthly_expanding_02
40,,,,VTI,CatBoost,11,monthly_expanding_02
20,0.44047619047619047,0.4880952380952381,1.0,VTI,random,17,monthly_expanding_02
25,,,,VTI,random,17,monthly_expanding_02
40,,,,VTI,random,17,monthly_expanding_02
20,0.75,0.75,1.0,VTI,historical_mean,17,monthly_expanding_02
25,,,,VTI,historical_mean,17,monthly_expanding_02
40,,,,VTI,historical_mean,17,monthly_expanding_02
20,0.6547619047619048,0.6785714285714286,1.0,VTI,random_walk,17,monthly_expanding_02
25,,,,VTI,random_walk,17,monthly_expanding_02
40,,,,VTI,random_walk,17,monthly_expanding_02
20,0.75,0.75,1.0,VTI,buy_hold,17,monthly_expanding_02
25,,,,VTI,buy_hold,17,monthly_expanding_02
40,,,,VTI,buy_hold,17,monthly_expanding_02
20,0.5595238095238095,0.5833333333333333,1.0,VTI,momentum,17,monthly_expanding_02
25,,,,VTI,momentum,17,monthly_expanding_02
40,,,,VTI,momentum,17,monthly_expanding_02
20,0.25,0.25,1.0,VTI,moving_average,17,monthly_expanding_02
25,,,,VTI,moving_average,17,monthly_expanding_02
40,,,,VTI,moving_average,17,monthly_expanding_02
20,0.6309523809523809,0.6785714285714286,1.0,VTI,logistic_regression,17,monthly_expanding_02
25,,,,VTI,logistic_regression,17,monthly_expanding_02
40,,,,VTI,logistic_regression,17,monthly_expanding_02
20,0.75,0.75,1.0,VTI,LightGBM,17,monthly_expanding_02
25,,,,VTI,LightGBM,17,monthly_expanding_02
40,,,,VTI,LightGBM,17,monthly_expanding_02
20,0.75,0.75,1.0,VTI,XGBoost,17,monthly_expanding_02
25,,,,VTI,XGBoost,17,monthly_expanding_02
40,,,,VTI,XGBoost,17,monthly_expanding_02
20,0.75,0.75,1.0,VTI,CatBoost,17,monthly_expanding_02
25,,,,VTI,CatBoost,17,monthly_expanding_02
40,,,,VTI,CatBoost,17,monthly_expanding_02
20,0.4642857142857143,0.4880952380952381,1.0,VTI,random,23,monthly_expanding_02
25,,,,VTI,random,23,monthly_expanding_02
40,,,,VTI,random,23,monthly_expanding_02
20,0.75,0.75,1.0,VTI,historical_mean,23,monthly_expanding_02
25,,,,VTI,historical_mean,23,monthly_expanding_02
40,,,,VTI,historical_mean,23,monthly_expanding_02
20,0.6547619047619048,0.6785714285714286,1.0,VTI,random_walk,23,monthly_expanding_02
25,,,,VTI,random_walk,23,monthly_expanding_02
40,,,,VTI,random_walk,23,monthly_expanding_02
20,0.75,0.75,1.0,VTI,buy_hold,23,monthly_expanding_02
25,,,,VTI,buy_hold,23,monthly_expanding_02
40,,,,VTI,buy_hold,23,monthly_expanding_02
20,0.5595238095238095,0.5833333333333333,1.0,VTI,momentum,23,monthly_expanding_02
25,,,,VTI,momentum,23,monthly_expanding_02
40,,,,VTI,momentum,23,monthly_expanding_02
20,0.25,0.25,1.0,VTI,moving_average,23,monthly_expanding_02
25,,,,VTI,moving_average,23,monthly_expanding_02
40,,,,VTI,moving_average,23,monthly_expanding_02
20,0.6309523809523809,0.6785714285714286,1.0,VTI,logistic_regression,23,monthly_expanding_02
25,,,,VTI,logistic_regression,23,monthly_expanding_02
40,,,,VTI,logistic_regression,23,monthly_expanding_02
20,0.75,0.75,1.0,VTI,LightGBM,23,monthly_expanding_02
25,,,,VTI,LightGBM,23,monthly_expanding_02
40,,,,VTI,LightGBM,23,monthly_expanding_02
20,0.75,0.75,1.0,VTI,XGBoost,23,monthly_expanding_02
25,,,,VTI,XGBoost,23,monthly_expanding_02
40,,,,VTI,XGBoost,23,monthly_expanding_02
20,0.44047619047619047,0.4642857142857143,1.0,VTI,CatBoost,23,monthly_expanding_02
25,,,,VTI,CatBoost,23,monthly_expanding_02
40,,,,VTI,CatBoost,23,monthly_expanding_02
20,0.5357142857142857,0.5595238095238095,1.0,VTI,random,42,monthly_expanding_02
25,,,,VTI,random,42,monthly_expanding_02
40,,,,VTI,random,42,monthly_expanding_02
20,0.75,0.75,1.0,VTI,historical_mean,42,monthly_expanding_02
25,,,,VTI,historical_mean,42,monthly_expanding_02
40,,,,VTI,historical_mean,42,monthly_expanding_02
20,0.6547619047619048,0.6785714285714286,1.0,VTI,random_walk,42,monthly_expanding_02
25,,,,VTI,random_walk,42,monthly_expanding_02
40,,,,VTI,random_walk,42,monthly_expanding_02
20,0.75,0.75,1.0,VTI,buy_hold,42,monthly_expanding_02
25,,,,VTI,buy_hold,42,monthly_expanding_02
40,,,,VTI,buy_hold,42,monthly_expanding_02
20,0.5595238095238095,0.5833333333333333,1.0,VTI,momentum,42,monthly_expanding_02
25,,,,VTI,momentum,42,monthly_expanding_02
40,,,,VTI,momentum,42,monthly_expanding_02
20,0.25,0.25,1.0,VTI,moving_average,42,monthly_expanding_02
25,,,,VTI,moving_average,42,monthly_expanding_02
40,,,,VTI,moving_average,42,monthly_expanding_02
20,0.6309523809523809,0.6785714285714286,1.0,VTI,logistic_regression,42,monthly_expanding_02
25,,,,VTI,logistic_regression,42,monthly_expanding_02
40,,,,VTI,logistic_regression,42,monthly_expanding_02
20,0.75,0.75,1.0,VTI,LightGBM,42,monthly_expanding_02
25,,,,VTI,LightGBM,42,monthly_expanding_02
40,,,,VTI,LightGBM,42,monthly_expanding_02
20,0.75,0.75,1.0,VTI,XGBoost,42,monthly_expanding_02
25,,,,VTI,XGBoost,42,monthly_expanding_02
40,,,,VTI,XGBoost,42,monthly_expanding_02
20,0.75,0.75,1.0,VTI,CatBoost,42,monthly_expanding_02
25,,,,VTI,CatBoost,42,monthly_expanding_02
40,,,,VTI,CatBoost,42,monthly_expanding_02
20,0.6985294117647058,0.7125,1.0,VOO,random,11,monthly_expanding_01
25,,,,VOO,random,11,monthly_expanding_01
40,,,,VOO,random,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,historical_mean,11,monthly_expanding_01
25,,,,VOO,historical_mean,11,monthly_expanding_01
40,,,,VOO,historical_mean,11,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,VOO,random_walk,11,monthly_expanding_01
25,,,,VOO,random_walk,11,monthly_expanding_01
40,,,,VOO,random_walk,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,buy_hold,11,monthly_expanding_01
25,,,,VOO,buy_hold,11,monthly_expanding_01
40,,,,VOO,buy_hold,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,momentum,11,monthly_expanding_01
25,,,,VOO,momentum,11,monthly_expanding_01
40,,,,VOO,momentum,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,moving_average,11,monthly_expanding_01
25,,,,VOO,moving_average,11,monthly_expanding_01
40,,,,VOO,moving_average,11,monthly_expanding_01
20,0.46875,0.47058823529411764,1.0,VOO,logistic_regression,11,monthly_expanding_01
25,,,,VOO,logistic_regression,11,monthly_expanding_01
40,,,,VOO,logistic_regression,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,LightGBM,11,monthly_expanding_01
25,,,,VOO,LightGBM,11,monthly_expanding_01
40,,,,VOO,LightGBM,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,XGBoost,11,monthly_expanding_01
25,,,,VOO,XGBoost,11,monthly_expanding_01
40,,,,VOO,XGBoost,11,monthly_expanding_01
20,0.5,0.5,1.0,VOO,CatBoost,11,monthly_expanding_01
25,,,,VOO,CatBoost,11,monthly_expanding_01
40,,,,VOO,CatBoost,11,monthly_expanding_01
20,0.41875,0.5808823529411764,1.0,VOO,random,17,monthly_expanding_01
25,,,,VOO,random,17,monthly_expanding_01
40,,,,VOO,random,17,monthly_expanding_01
20,0.5,0.5,1.0,VOO,historical_mean,17,monthly_expanding_01
25,,,,VOO,historical_mean,17,monthly_expanding_01
40,,,,VOO,historical_mean,17,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,VOO,random_walk,17,monthly_expanding_01
25,,,,VOO,random_walk,17,monthly_expanding_01
40,,,,VOO,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,VOO,buy_hold,17,monthly_expanding_01
25,,,,VOO,buy_hold,17,monthly_expanding_01
40,,,,VOO,buy_hold,17,monthly_expanding_01
20,0.5,0.5,1.0,VOO,momentum,17,monthly_expanding_01
25,,,,VOO,momentum,17,monthly_expanding_01
40,,,,VOO,momentum,17,monthly_expanding_01
20,0.5,0.5,1.0,VOO,moving_average,17,monthly_expanding_01
25,,,,VOO,moving_average,17,monthly_expanding_01
40,,,,VOO,moving_average,17,monthly_expanding_01
20,0.46875,0.47058823529411764,1.0,VOO,logistic_regression,17,monthly_expanding_01
25,,,,VOO,logistic_regression,17,monthly_expanding_01
40,,,,VOO,logistic_regression,17,monthly_expanding_01
20,0.5,0.5,1.0,VOO,LightGBM,17,monthly_expanding_01
25,,,,VOO,LightGBM,17,monthly_expanding_01
40,,,,VOO,LightGBM,17,monthly_expanding_01
20,0.5,0.5,1.0,VOO,XGBoost,17,monthly_expanding_01
25,,,,VOO,XGBoost,17,monthly_expanding_01
40,,,,VOO,XGBoost,17,monthly_expanding_01
20,0.11764705882352941,0.125,1.0,VOO,CatBoost,17,monthly_expanding_01
25,,,,VOO,CatBoost,17,monthly_expanding_01
40,,,,VOO,CatBoost,17,monthly_expanding_01
20,0.41875,0.45588235294117646,1.0,VOO,random,23,monthly_expanding_01
25,,,,VOO,random,23,monthly_expanding_01
40,,,,VOO,random,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,historical_mean,23,monthly_expanding_01
25,,,,VOO,historical_mean,23,monthly_expanding_01
40,,,,VOO,historical_mean,23,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,VOO,random_walk,23,monthly_expanding_01
25,,,,VOO,random_walk,23,monthly_expanding_01
40,,,,VOO,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,buy_hold,23,monthly_expanding_01
25,,,,VOO,buy_hold,23,monthly_expanding_01
40,,,,VOO,buy_hold,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,momentum,23,monthly_expanding_01
25,,,,VOO,momentum,23,monthly_expanding_01
40,,,,VOO,momentum,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,moving_average,23,monthly_expanding_01
25,,,,VOO,moving_average,23,monthly_expanding_01
40,,,,VOO,moving_average,23,monthly_expanding_01
20,0.46875,0.47058823529411764,1.0,VOO,logistic_regression,23,monthly_expanding_01
25,,,,VOO,logistic_regression,23,monthly_expanding_01
40,,,,VOO,logistic_regression,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,LightGBM,23,monthly_expanding_01
25,,,,VOO,LightGBM,23,monthly_expanding_01
40,,,,VOO,LightGBM,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,XGBoost,23,monthly_expanding_01
25,,,,VOO,XGBoost,23,monthly_expanding_01
40,,,,VOO,XGBoost,23,monthly_expanding_01
20,0.5,0.5,1.0,VOO,CatBoost,23,monthly_expanding_01
25,,,,VOO,CatBoost,23,monthly_expanding_01
40,,,,VOO,CatBoost,23,monthly_expanding_01
20,0.38125,0.5441176470588236,1.0,VOO,random,42,monthly_expanding_01
25,,,,VOO,random,42,monthly_expanding_01
40,,,,VOO,random,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,historical_mean,42,monthly_expanding_01
25,,,,VOO,historical_mean,42,monthly_expanding_01
40,,,,VOO,historical_mean,42,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,VOO,random_walk,42,monthly_expanding_01
25,,,,VOO,random_walk,42,monthly_expanding_01
40,,,,VOO,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,buy_hold,42,monthly_expanding_01
25,,,,VOO,buy_hold,42,monthly_expanding_01
40,,,,VOO,buy_hold,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,momentum,42,monthly_expanding_01
25,,,,VOO,momentum,42,monthly_expanding_01
40,,,,VOO,momentum,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,moving_average,42,monthly_expanding_01
25,,,,VOO,moving_average,42,monthly_expanding_01
40,,,,VOO,moving_average,42,monthly_expanding_01
20,0.46875,0.47058823529411764,1.0,VOO,logistic_regression,42,monthly_expanding_01
25,,,,VOO,logistic_regression,42,monthly_expanding_01
40,,,,VOO,logistic_regression,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,LightGBM,42,monthly_expanding_01
25,,,,VOO,LightGBM,42,monthly_expanding_01
40,,,,VOO,LightGBM,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,XGBoost,42,monthly_expanding_01
25,,,,VOO,XGBoost,42,monthly_expanding_01
40,,,,VOO,XGBoost,42,monthly_expanding_01
20,0.5,0.5,1.0,VOO,CatBoost,42,monthly_expanding_01
25,,,,VOO,CatBoost,42,monthly_expanding_01
40,,,,VOO,CatBoost,42,monthly_expanding_01
20,0.5119047619047619,0.5357142857142857,1.0,VOO,random,11,monthly_expanding_02
25,,,,VOO,random,11,monthly_expanding_02
40,,,,VOO,random,11,monthly_expanding_02
20,0.75,0.75,1.0,VOO,historical_mean,11,monthly_expanding_02
25,,,,VOO,historical_mean,11,monthly_expanding_02
40,,,,VOO,historical_mean,11,monthly_expanding_02
20,0.6071428571428572,0.6071428571428572,1.0,VOO,random_walk,11,monthly_expanding_02
25,,,,VOO,random_walk,11,monthly_expanding_02
40,,,,VOO,random_walk,11,monthly_expanding_02
20,0.75,0.75,1.0,VOO,buy_hold,11,monthly_expanding_02
25,,,,VOO,buy_hold,11,monthly_expanding_02
40,,,,VOO,buy_hold,11,monthly_expanding_02
20,0.6547619047619048,0.6785714285714286,1.0,VOO,momentum,11,monthly_expanding_02
25,,,,VOO,momentum,11,monthly_expanding_02
40,,,,VOO,momentum,11,monthly_expanding_02
20,0.27380952380952384,0.2976190476190476,1.0,VOO,moving_average,11,monthly_expanding_02
25,,,,VOO,moving_average,11,monthly_expanding_02
40,,,,VOO,moving_average,11,monthly_expanding_02
20,0.75,0.75,1.0,VOO,logistic_regression,11,monthly_expanding_02
25,,,,VOO,logistic_regression,11,monthly_expanding_02
40,,,,VOO,logistic_regression,11,monthly_expanding_02
20,0.75,0.75,1.0,VOO,LightGBM,11,monthly_expanding_02
25,,,,VOO,LightGBM,11,monthly_expanding_02
40,,,,VOO,LightGBM,11,monthly_expanding_02
20,0.75,0.75,1.0,VOO,XGBoost,11,monthly_expanding_02
25,,,,VOO,XGBoost,11,monthly_expanding_02
40,,,,VOO,XGBoost,11,monthly_expanding_02
