cost_scenario,gross_return,net_return,sharpe,sortino,calmar,max_drawdown,turnover,total_cost,run_id,asset,asset_class,model,retraining_frequency,hyperparameter_variant,feature_ablation,break_even_cost_bps
realistic,0.14128819128830994,0.14051866036932315,1.3646406979344106,3.180531205511632,0.9972808005885218,-0.14090180046221623,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_15bps,0.14128819128830994,0.1398449275339777,1.3590318440577163,3.168725922739118,0.9882293134951887,-0.14151060449661368,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_25bps,0.14128819128830994,0.13888181377211728,1.3508545135246026,3.1508718826454394,0.9754284113005239,-0.14238032454575344,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.02915050954691334,-0.02915050954691334,-0.2914953913024203,-0.43967371816909717,-0.048268672907245555,-0.60392191852736,11.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,quarterly_expanding,base,full,0.0
realistic,-0.02915050954691334,-0.02996384343485925,-0.30109116817491605,-0.45541311966640324,-0.049562863647641224,-0.6045623926793681,11.0,0.0088,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,quarterly_expanding,base,full,0.0
stress_15bps,-0.02915050954691334,-0.030675969877381082,-0.3094515480117239,-0.46909000488147606,-0.05069379222533943,-0.6051228075623748,11.0,0.0165,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,quarterly_expanding,base,full,0.0
stress_25bps,-0.02915050954691334,-0.03169403881865929,-0.3213304470339457,-0.48844130961678933,-0.05230700581205113,-0.605923400252385,11.0,0.0275,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,quarterly_expanding,base,full,0.0
diagnostic_0bps,0.2992978465842746,0.2992978465842746,3.5687899055354824,14.379728105636321,11.627711374170005,-0.025740047800734023,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_rolling,base,full,199.9969482421875
realistic,0.2992978465842746,0.2984181083553923,3.5552561483051823,14.342849816700246,11.593533573270202,-0.025740047800734245,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_15bps,0.2992978465842746,0.2976478757826271,3.5429838097136814,14.310581313881176,11.563610063464523,-0.025740047800734134,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_25bps,0.2992978465842746,0.2965467942825073,3.5247705821966644,14.264483452711085,11.520833083847243,-0.025740047800734134,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,-0.20429335433862195,-0.20429335433862195,-2.5733524855550716,-3.270706160242737,-0.3462706336378531,-0.5899817498017519,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,shallow_regularized,full,0.0
realistic,-0.20429335433862195,-0.20447738304294705,-2.5765385482888,-3.2783364997820743,-0.3463877503995061,-0.5903135512359002,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,shallow_regularized,full,0.0
stress_15bps,-0.20429335433862195,-0.20463849550946578,-2.5792758208299413,-3.2848843898155287,-0.346490267518876,-0.5906038774907798,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,shallow_regularized,full,0.0
stress_25bps,-0.20429335433862195,-0.20486879780487954,-2.58310398267475,-3.2940268040500746,-0.3466367854652177,-0.5910186292834652,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,shallow_regularized,full,0.0
diagnostic_0bps,-0.16941876189309857,-0.16941876189309857,-1.899541498894256,-2.6584848187792183,-0.3449601439332605,-0.4911256122558786,7.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,deeper_neighbor,full,0.0
realistic,-0.16941876189309857,-0.17072936015241347,-1.9267616222399737,-2.686127368843694,-0.3456546495707758,-0.49393046025684995,7.0,0.005600000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,deeper_neighbor,full,0.0
stress_15bps,-0.16941876189309857,-0.17187600773153155,-1.95046351123702,-2.7097785811611566,-0.34626216649860486,-0.49637536052389963,7.0,0.0105,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,deeper_neighbor,full,0.0
stress_25bps,-0.16941876189309857,-0.17351387185484324,-1.9840980550877794,-2.7426606887830958,-0.34712980537884375,-0.4998529920687077,7.0,0.0175,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,deeper_neighbor,full,0.0
diagnostic_0bps,0.14128819128830994,0.14128819128830994,1.370933117863815,3.1933187382596735,1.0077184048963652,-0.1402060244229043,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
realistic,0.14128819128830994,0.14051866036932315,1.3646406979344106,3.180531205511632,0.9972808005885218,-0.14090180046221623,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
stress_15bps,0.14128819128830994,0.1398449275339777,1.3590318440577163,3.168725922739118,0.9882293134951887,-0.14151060449661368,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
stress_25bps,0.14128819128830994,0.13888181377211728,1.3508545135246026,3.1508718826454394,0.9754284113005239,-0.14238032454575344,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_momentum,199.9969482421875
diagnostic_0bps,0.3100438862117394,0.3100438862117394,3.810586254579293,18.35131894232628,12.045194655889357,-0.025740047800734134,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
realistic,0.3100438862117394,0.3091571753640243,3.795914004701526,18.305661499259767,12.01074596898027,-0.025740047800733912,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
stress_15bps,0.3100438862117394,0.30838083838161556,3.7825854379736725,18.265711236576568,11.980585303063197,-0.0257400478007338,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
stress_25bps,0.3100438862117394,0.3072710308307105,3.76276920551387,18.20863943274343,11.937469316663357,-0.025740047800734023,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volatility,199.9969482421875
diagnostic_0bps,0.09718699545254728,0.09718699545254728,0.9425057019556177,2.2047280611617044,0.6042836990113214,-0.16083007966548912,7.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
realistic,0.09718699545254728,0.09541869692542759,0.9250211385217778,2.1529974816653614,0.5833082533386142,-0.16358194210229426,7.0,0.0056,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
stress_15bps,0.09718699545254728,0.0938716025078219,0.9096420559643108,2.1057974852917742,0.565538886198805,-0.16598611483423797,7.0,0.0105,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
stress_25bps,0.09718699545254728,0.09166173766359575,0.8875593700489106,2.0357527156734214,0.5410496672603847,-0.16941464566040065,7.0,0.0175,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_volume,199.9969482421875
diagnostic_0bps,-0.15603947412943564,-0.15603947412943564,-1.6876037940545845,-2.5657709108698548,-0.3378550343703617,-0.461853334286512,7.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_lagged_returns,0.0
realistic,-0.15603947412943564,-0.15737944163310735,-1.71083461642979,-2.5828800082970482,-0.33856844983911416,-0.4648378834705159,7.0,0.005600000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_lagged_returns,0.0
stress_15bps,-0.15603947412943564,-0.15855178716560614,-1.7309965743544733,-2.59714166445837,-0.33919219771421694,-0.4674393698736915,7.0,0.0105,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_lagged_returns,0.0
stress_25bps,-0.15603947412943564,-0.16022636245353428,-1.759501510530368,-2.616370756975458,-0.34008253162642127,-0.47113964274278586,7.0,0.0175,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,remove_lagged_returns,0.0
diagnostic_0bps,0.050849505318996124,0.050849505318996124,0.516358514160847,0.8944266825997345,0.38297041699982054,-0.13277658811703974,23.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,noisy_full,74.8992919921875
realistic,0.050849505318996124,0.045333655410172646,0.46643871687823624,0.789436177771483,0.3378095177361636,-0.13419886956997817,23.0,0.0184,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,noisy_full,74.8992919921875
stress_15bps,0.050849505318996124,0.04052397639681726,0.42271756364829727,0.7010885755610743,0.29919498932343186,-0.13544336584129946,23.0,0.0345,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,noisy_full,74.8992919921875
stress_25bps,0.050849505318996124,0.03367996750323288,0.36030220056317913,0.5806456410497391,0.2454428555451519,-0.13722121765747253,23.0,0.0575,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,monthly_expanding,base,noisy_full,74.8992919921875
diagnostic_0bps,-0.026979490405870776,-0.026979490405870776,-0.295132687803192,-0.7679504506843803,-0.2544398172658811,-0.10603486001437468,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,weekly_expanding,base,full,0.0
realistic,-0.026979490405870776,-0.029789115188774806,-0.3299507910499863,-0.9102602542432786,-0.27712829051732335,-0.10749214788994155,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,weekly_expanding,base,full,0.0
stress_15bps,-0.026979490405870776,-0.032243997855817774,-0.36022585264336343,-1.0445909994279285,-0.2964494414401906,-0.10876727478106274,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,weekly_expanding,base,full,0.0
stress_25bps,-0.026979490405870776,-0.035745245567899486,-0.4030953381672629,-1.249640113906503,-0.32322638653008223,-0.11058888462552152,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,weekly_expanding,base,full,0.0
diagnostic_0bps,-0.10415559466223334,-0.10415559466223334,-1.0030010319812839,-1.5035880569568043,-0.2707658328939468,-0.38467037568594875,9.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,full,0.0
realistic,-0.10415559466223334,-0.10600141823813425,-1.0244194527494361,-1.5266800775831593,-0.2738090420253311,-0.38713629562433394,9.0,0.0072,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,full,0.0
stress_15bps,-0.10415559466223334,-0.10761568676086941,-1.0429930519954285,-1.5460812116385738,-0.27644178733353064,-0.3892887822745469,9.0,0.013500000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,full,0.0
stress_25bps,-0.10415559466223334,-0.10992044451819016,-1.0692299166789792,-1.572483632583766,-0.2796758339100859,-0.3930280388599071,9.0,0.0225,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,full,0.0
diagnostic_0bps,-0.14938198105081735,-0.14938198105081735,-2.0855325619633707,-2.674210929776333,-0.17746023487322,-0.8417772080462864,11.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,quarterly_expanding,base,full,0.0
realistic,-0.14938198105081735,-0.1500965427789389,-2.099987407109512,-2.69444540416775,-0.17809463438286222,-0.8427909313442095,11.0,0.0088,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,quarterly_expanding,base,full,0.0
stress_15bps,-0.14938198105081735,-0.15072218922710612,-2.112303368468484,-2.71145145711925,-0.17864981077120395,-0.8436739371649007,11.0,0.0165,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,quarterly_expanding,base,full,0.0
stress_25bps,-0.14938198105081735,-0.15161662710521118,-2.1293425441494866,-2.7345716307757466,-0.17944305633122346,-0.8449289161980774,11.0,0.027500000000000004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,quarterly_expanding,base,full,0.0
diagnostic_0bps,0.20903324552704627,0.20903324552704627,2.1247893377668223,4.32018607011939,1.574323067729289,-0.13277658811703974,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_rolling,base,full,199.9969482421875
realistic,0.20903324552704627,0.20819319983344386,2.112182149063958,4.266157918943211,1.5513781934271889,-0.13419886956997829,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_rolling,base,full,199.9969482421875
stress_15bps,0.20903324552704627,0.2074576977461584,2.1010301895148387,4.215393330620912,1.531693312976575,-0.13544336584129957,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_rolling,base,full,199.9969482421875
stress_25bps,0.20903324552704627,0.20640623034683903,2.0849123702977472,4.137905026960226,1.5041859697096118,-0.13722121765747253,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,-0.20429335433862195,-0.20429335433862195,-2.5733524855550716,-3.270706160242737,-0.3462706336378531,-0.5899817498017519,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,shallow_regularized,full,0.0
realistic,-0.20429335433862195,-0.20447738304294705,-2.5765385482888,-3.2783364997820743,-0.3463877503995061,-0.5903135512359002,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,shallow_regularized,full,0.0
stress_15bps,-0.20429335433862195,-0.20463849550946578,-2.5792758208299413,-3.2848843898155287,-0.346490267518876,-0.5906038774907798,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,shallow_regularized,full,0.0
stress_25bps,-0.20429335433862195,-0.20486879780487954,-2.58310398267475,-3.2940268040500746,-0.3466367854652177,-0.5910186292834652,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,shallow_regularized,full,0.0
diagnostic_0bps,0.3041729277605354,0.3041729277605354,3.675575325995473,16.586398846491488,15.4921447610223,-0.019634010167902893,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
realistic,0.3041729277605354,0.30269396093669787,3.648099130113628,15.906803211524958,14.504239690685045,-0.02086934354312242,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_15bps,0.3041729277605354,0.3013995051298186,3.6233868370201856,16.750709249996483,13.55100519010048,-0.022241855928887277,5.0,0.007500000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
stress_25bps,0.3041729277605354,0.2995496984866788,3.5870562462447833,17.707820751002107,12.376763163448297,-0.024202587908551454,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,deeper_neighbor,full,199.9969482421875
diagnostic_0bps,0.19442764204754748,0.19442764204754748,1.9478298307217632,5.295551782425704,1.2089009870040381,-0.1608300796654888,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
realistic,0.19442764204754748,0.19303747533238313,1.9271494096551045,5.116031707008883,1.180065922017657,-0.1635819421022945,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
stress_15bps,0.19442764204754748,0.191820722424491,1.9089592040268855,4.95671719593052,1.1556431850703452,-0.16598611483423809,5.0,0.007500000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
stress_25bps,0.19442764204754748,0.19008192441229887,1.8828406422008466,4.729007466437769,1.1219922791877546,-0.16941464566040076,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_momentum,199.9969482421875
diagnostic_0bps,0.2992978465842746,0.2992978465842746,3.5687899055354824,14.379728105636321,11.627711374170005,-0.025740047800734023,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
realistic,0.2992978465842746,0.2984181083553923,3.5552561483051823,14.342849816700246,11.593533573270202,-0.025740047800734245,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
stress_15bps,0.2992978465842746,0.2976478757826271,3.5429838097136814,14.310581313881176,11.563610063464523,-0.025740047800734134,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
stress_25bps,0.2992978465842746,0.2965467942825073,3.5247705821966644,14.264483452711085,11.520833083847243,-0.025740047800734134,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volatility,199.9969482421875
diagnostic_0bps,0.17519007288412536,0.17519007288412536,1.7287783382697466,3.116791068479564,1.2495188677178268,-0.1402060244229043,15.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
realistic,0.17519007288412536,0.17118500963140515,1.687681481888791,3.0392989727541764,1.2149242172197052,-0.14090180046221623,15.0,0.012,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
stress_15bps,0.17519007288412536,0.16768673700086212,1.6513246101280055,2.967180609784429,1.18497647294606,-0.14151060449661368,15.0,0.0225,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,monthly_expanding,base,remove_volume,199.9969482421875
